participant_id,date,automotive,consumer_goods,dining_out,education,entertainment,finance,government_offices,health,home,home_store,lodging,park,personal_services,place_of_mourning,place_of_worship,repair,supermarket,transit,work
EN00476,2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16248842592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15486111111111112
EN00476,2016-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777662037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.027083333333333334,0.0,0.0,0.0
EN00476,2016-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9493055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00476,2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3027662037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
EN00476,2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08958333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11944444444444445
EN00476,2016-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26665509259259257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222
EN00476,2016-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046527777777777786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23472222222222222
EN00476,2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18680555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00476,2016-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004861111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00476,2016-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31526620370370373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00476,2016-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3090277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3701388888888889
EN00476,2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38957175925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00476,2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22152777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16527777777777777
EN00476,2016-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4326388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00476,2016-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661099537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00476,2016-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867349537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00476,2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041550925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16597222222222222
EN00476,2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3930439814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00476,2016-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021527777777777778,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00476,2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14444444444444443
EN00477,2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1423611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4354050925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8631944444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27568287037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34027777777777785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6180439814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13194444444444445,0.0,0.0,0.0,0.0
EN00477,2016-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15347222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3319328703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006944444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048495370370371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5138773148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8118055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5749884259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467349537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9479166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4902662037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45762731481481483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277662037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7805555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33262731481481483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40832175925925923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1423611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4826273148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7277777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041550925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6340162037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8604166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523599537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682638888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4104050925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00477,2017-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6270833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-13,0.0,0.0,0.0,0.0,0.02638888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777662037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6256944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05207175925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5729166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16319444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701273148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576388888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3236111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784606481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5256944444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06388888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-11,0.0,0.0,0.0,0.0,0.022916666666666665,0.0,0.0,0.0,0.754849537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944328703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416550925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08193287037037036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723599537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05763888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-19,0.0,0.0,0.0,0.0,0.049305555555555554,0.0,0.0,0.0,0.015277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13957175925925927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-22,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5534722222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041550925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951388888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11873842592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47221064814814817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41180555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4479050925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05484953703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16248842592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013194444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31180555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21597222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34721064814814817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069328703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8742939814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340162037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695138888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229050925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5173611111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045833333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05484953703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013877314814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00478,2017-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
