,Unnamed: 0,participant_id,date,category,duration
8636,8636,EN00229,2016-10-22,home,86399.0
8637,8637,EN00229,2016-10-23,home,86399.0
8638,8638,EN00229,2016-10-24,home,86399.0
8639,8639,EN00229,2016-10-25,home,86399.0
8640,8640,EN00229,2016-10-26,home,86399.0
8641,8641,EN00229,2016-10-27,home,86399.0
8642,8642,EN00229,2016-10-28,home,86399.0
8643,8643,EN00229,2016-10-29,home,86399.0
8644,8644,EN00229,2016-10-30,home,86399.0
8645,8645,EN00229,2016-10-31,home,86399.0
8646,8646,EN00229,2016-11-01,home,86399.0
8647,8647,EN00229,2016-11-02,home,86399.0
8648,8648,EN00229,2016-11-03,home,86399.0
8649,8649,EN00229,2016-11-04,home,86399.0
8650,8650,EN00229,2016-11-05,home,86399.0
8651,8651,EN00229,2016-11-06,home,86399.0
8652,8652,EN00229,2016-11-07,home,22560.0
8653,8653,EN00229,2016-11-10,home,0.0
8654,8654,EN00229,2016-11-15,home,65399.00000000001
8655,8655,EN00229,2016-11-16,home,86399.0
8656,8656,EN00229,2016-11-17,home,53580.0
8657,8657,EN00229,2016-11-19,home,0.0
8658,8658,EN00231,2016-09-12,home,49679.0
8659,8659,EN00231,2016-09-12,none,0.0
8660,8660,EN00231,2016-09-13,home,86399.0
8661,8661,EN00231,2016-09-14,home,86399.0
8662,8662,EN00231,2016-09-15,home,86399.0
8663,8663,EN00231,2016-09-16,home,86399.0
8664,8664,EN00231,2016-09-17,home,59639.0
8665,8665,EN00231,2016-09-17,none,0.0
8666,8666,EN00231,2016-09-18,home,47580.0
8667,8667,EN00231,2016-09-18,none,10860.0
8668,8668,EN00231,2016-09-19,home,29999.000000000004
8669,8669,EN00231,2016-09-20,home,86399.0
8670,8670,EN00231,2016-09-21,home,86399.0
8671,8671,EN00231,2016-09-22,home,86399.0
8672,8672,EN00231,2016-09-23,home,86399.0
8673,8673,EN00231,2016-09-24,home,86399.0
8674,8674,EN00231,2016-09-25,home,70320.0
8675,8675,EN00231,2016-09-26,home,15959.000000000002
8676,8676,EN00231,2016-09-26,none,24360.0
8677,8677,EN00231,2016-09-27,home,79920.0
8678,8678,EN00231,2016-09-29,home,23579.0
8679,8679,EN00231,2016-09-30,home,86399.0
8680,8680,EN00231,2016-10-01,home,86399.0
8681,8681,EN00231,2016-10-02,home,86399.0
8682,8682,EN00231,2016-10-03,home,86399.0
8683,8683,EN00231,2016-10-04,home,86399.0
8684,8684,EN00231,2016-10-05,home,86399.0
8685,8685,EN00231,2016-10-06,home,86399.0
8686,8686,EN00231,2016-10-07,home,86399.0
8687,8687,EN00231,2016-10-08,home,86399.0
8688,8688,EN00231,2016-10-09,home,86399.0
8689,8689,EN00231,2016-10-10,home,86399.0
8690,8690,EN00231,2016-10-11,home,86399.0
8691,8691,EN00231,2016-10-12,home,86399.0
8692,8692,EN00231,2016-10-13,home,81600.0
8693,8693,EN00231,2016-10-15,home,10139.0
8694,8694,EN00231,2016-10-16,home,81420.0
8695,8695,EN00231,2016-10-18,home,19140.0
8696,8696,EN00231,2016-10-18,none,22679.0
8697,8697,EN00231,2016-10-19,home,15599.000000000002
8698,8698,EN00231,2016-10-19,none,58320.0
8699,8699,EN00231,2016-10-20,home,71520.0
8700,8700,EN00231,2016-10-21,none,0.0
8701,8701,EN00231,2016-10-22,home,0.0
8702,8702,EN00231,2016-11-01,home,0.0
8703,8703,EN00231,2016-11-10,home,0.0
8704,8704,EN00232,2016-09-13,home,36599.0
8705,8705,EN00232,2016-09-14,home,27240.0
8706,8706,EN00232,2016-09-14,none,47039.0
8707,8707,EN00232,2016-09-15,consumer_goods,4260.0
8708,8708,EN00232,2016-09-15,none,77279.0
8709,8709,EN00232,2016-09-16,home,0.0
8710,8710,EN00232,2016-09-16,none,74639.0
8711,8711,EN00232,2016-09-17,home,34080.0
8712,8712,EN00232,2016-09-17,none,40739.0
8713,8713,EN00232,2016-09-18,none,79860.0
8714,8714,EN00232,2016-09-19,home,11340.0
8715,8715,EN00232,2016-09-19,none,35399.0
8716,8716,EN00232,2016-09-20,home,43020.0
8717,8717,EN00232,2016-09-20,none,18899.0
8718,8718,EN00232,2016-09-20,other,1680.0
8719,8719,EN00232,2016-09-21,none,85800.0
8720,8720,EN00232,2016-09-22,home,0.0
8721,8721,EN00232,2016-09-22,none,25500.0
8722,8722,EN00232,2016-09-22,repair,360.0
8723,8723,EN00232,2016-09-23,finance,0.0
8724,8724,EN00232,2016-09-23,home,0.0
8725,8725,EN00232,2016-09-23,none,22980.0
8726,8726,EN00232,2016-09-24,none,9119.0
8727,8727,EN00232,2016-09-24,repair,4140.0
8728,8728,EN00232,2016-09-25,home,10259.0
8729,8729,EN00232,2016-09-25,none,28920.0
8730,8730,EN00232,2016-09-26,home,53520.0
8731,8731,EN00232,2016-09-26,none,10260.0
8732,8732,EN00232,2016-09-26,other,1560.0
8733,8733,EN00232,2016-09-27,home,6180.0
8734,8734,EN00232,2016-09-27,none,40860.0
8735,8735,EN00232,2016-09-28,home,10079.0
8736,8736,EN00232,2016-09-28,none,24900.0
8737,8737,EN00232,2016-09-29,automotive,9720.0
8738,8738,EN00232,2016-09-29,home,36480.0
8739,8739,EN00232,2016-09-29,none,28499.0
8740,8740,EN00232,2016-09-30,home,0.0
8741,8741,EN00232,2016-09-30,none,72179.0
8742,8742,EN00232,2016-10-01,none,86399.0
8743,8743,EN00232,2016-10-02,none,86399.0
8744,8744,EN00232,2016-10-03,home,1320.0
8745,8745,EN00232,2016-10-03,none,60420.0
8746,8746,EN00232,2016-10-04,home,3660.000000000001
8747,8747,EN00232,2016-10-04,none,16140.000000000002
8748,8748,EN00232,2016-10-05,home,0.0
8749,8749,EN00232,2016-10-05,none,47700.0
8750,8750,EN00232,2016-10-05,other,180.0
8751,8751,EN00232,2016-10-06,none,0.0
8752,8752,EN00234,2016-09-06,home,20339.0
8753,8753,EN00234,2016-09-07,home,86399.0
8754,8754,EN00234,2016-09-08,home,63419.0
8755,8755,EN00234,2016-09-08,none,2280.0
8756,8756,EN00234,2016-09-09,home,51600.0
8757,8757,EN00234,2016-09-09,none,15540.000000000002
8758,8758,EN00234,2016-09-10,home,0.0
8759,8759,EN00234,2016-09-10,none,0.0
8760,8760,EN00234,2016-09-11,home,4440.0
8761,8761,EN00234,2016-09-11,none,7560.000000000001
8762,8762,EN00243,2016-09-12,dining_out,3900.000000000001
8763,8763,EN00243,2016-09-12,home,660.0
8764,8764,EN00243,2016-09-12,none,17760.0
8765,8765,EN00243,2016-09-13,home,8640.0
8766,8766,EN00243,2016-09-13,none,9720.0
8767,8767,EN00243,2016-09-14,home,9839.0
8768,8768,EN00243,2016-09-14,none,43320.0
8769,8769,EN00243,2016-09-15,home,28020.0
8770,8770,EN00243,2016-09-15,none,13620.0
8771,8771,EN00243,2016-09-16,home,0.0
8772,8772,EN00243,2016-09-16,none,37979.0
8773,8773,EN00243,2016-09-17,home,6899.0
8774,8774,EN00243,2016-09-17,none,47760.0
8775,8775,EN00243,2016-09-18,home,69960.0
8776,8776,EN00243,2016-09-18,none,0.0
8777,8777,EN00243,2016-09-19,home,180.0
8778,8778,EN00243,2016-09-19,none,40679.0
8779,8779,EN00243,2016-09-20,home,3420.0
8780,8780,EN00243,2016-09-20,none,72120.0
8781,8781,EN00243,2016-09-21,none,58919.00000000001
8782,8782,EN00243,2016-09-22,home,8580.0
8783,8783,EN00243,2016-09-22,none,74040.0
8784,8784,EN00243,2016-09-23,none,61859.00000000001
8785,8785,EN00243,2016-09-24,home,28439.0
8786,8786,EN00243,2016-09-24,none,54720.0
8787,8787,EN00243,2016-09-25,home,30900.000000000004
8788,8788,EN00243,2016-09-25,none,40859.0
8789,8789,EN00243,2016-09-26,none,86399.0
8790,8790,EN00243,2016-09-27,none,64200.00000000001
8791,8791,EN00249,2016-09-13,none,0.0
8792,8792,EN00249,2016-09-14,home,0.0
8793,8793,EN00249,2016-09-14,none,12060.0
8794,8794,EN00249,2016-09-17,none,82919.0
8795,8795,EN00249,2016-09-18,automotive,6840.0
8796,8796,EN00249,2016-09-18,none,46800.0
8797,8797,EN00249,2016-09-21,none,0.0
8798,8798,EN00249,2016-09-23,home_store,2460.0
8799,8799,EN00249,2016-09-24,none,41579.0
8800,8800,EN00249,2016-09-25,none,61200.00000000001
8801,8801,EN00249,2016-09-27,none,18359.0
8802,8802,EN00249,2016-09-28,none,33600.0
8803,8803,EN00249,2016-10-01,none,3179.0
8804,8804,EN00249,2016-10-02,none,86399.0
8805,8805,EN00249,2016-10-03,none,86399.0
8806,8806,EN00249,2016-10-04,none,74340.0
8807,8807,EN00249,2016-10-06,dining_out,240.00000000000003
8808,8808,EN00249,2016-10-07,none,0.0
8809,8809,EN00249,2016-10-08,consumer_goods,180.0
8810,8810,EN00249,2016-10-08,none,0.0
8811,8811,EN00249,2016-10-11,none,0.0
8812,8812,EN00249,2016-10-16,none,0.0
8813,8813,EN00249,2016-10-18,none,0.0
8814,8814,EN00249,2016-10-20,home,56219.0
8815,8815,EN00249,2016-10-21,home,60240.00000000001
8816,8816,EN00249,2016-10-21,none,19259.0
8817,8817,EN00249,2016-10-22,none,86399.0
8818,8818,EN00249,2016-10-23,none,64860.00000000001
8819,8819,EN00249,2016-10-25,none,41819.0
8820,8820,EN00249,2016-10-26,none,78780.0
8821,8821,EN00249,2016-10-27,home,50759.0
8822,8822,EN00249,2016-10-28,home,40800.0
8823,8823,EN00249,2016-10-29,none,42840.0
8824,8824,EN00249,2016-10-31,none,9300.0
8825,8825,EN00249,2016-11-03,home,0.0
8826,8826,EN00249,2016-11-03,none,14820.0
8827,8827,EN00249,2016-11-05,none,17459.0
8828,8828,EN00249,2016-11-06,none,69780.0
8829,8829,EN00250,2016-09-12,home,0.0
8830,8830,EN00250,2016-09-12,none,7260.0
8831,8831,EN00250,2016-09-13,none,9180.0
8832,8832,EN00250,2016-09-14,home,77099.0
8833,8833,EN00250,2016-09-15,home,47640.0
8834,8834,EN00250,2016-09-15,none,28559.0
8835,8835,EN00250,2016-09-16,none,86399.0
8836,8836,EN00250,2016-09-17,none,62640.00000000001
8837,8837,EN00250,2016-09-18,home,0.0
8838,8838,EN00250,2016-09-18,none,0.0
8839,8839,EN00250,2016-09-19,home,45720.0
8840,8840,EN00250,2016-09-19,none,6960.0
8841,8841,EN00250,2016-09-20,home,24059.0
8842,8842,EN00250,2016-09-20,none,7320.000000000001
8843,8843,EN00250,2016-09-21,home,43500.0
8844,8844,EN00250,2016-09-21,none,27300.0
8845,8845,EN00250,2016-09-22,home,24719.0
8846,8846,EN00250,2016-09-22,none,14820.000000000002
8847,8847,EN00250,2016-09-23,home,6420.0
8848,8848,EN00250,2016-09-23,none,0.0
8849,8849,EN00250,2016-09-24,home,0.0
8850,8850,EN00250,2016-09-24,none,0.0
8851,8851,EN00250,2016-09-26,home,0.0
8852,8852,EN00250,2016-09-26,none,8460.0
8853,8853,EN00250,2016-09-27,home,1740.0
8854,8854,EN00250,2016-09-28,none,17759.0
8855,8855,EN00250,2016-09-29,none,64440.00000000001
8856,8856,EN00250,2016-09-30,home,0.0
8857,8857,EN00250,2016-09-30,none,26819.0
8858,8858,EN00250,2016-10-01,none,56580.0
8859,8859,EN00251,2016-09-14,home,1980.0
8860,8860,EN00251,2016-09-14,none,0.0
8861,8861,EN00251,2016-09-14,work,3840.000000000001
8862,8862,EN00251,2016-09-15,home,0.0
8863,8863,EN00251,2016-09-15,none,0.0
8864,8864,EN00251,2016-09-16,none,36360.0
8865,8865,EN00251,2016-09-17,home,27960.0
8866,8866,EN00251,2016-09-17,none,16379.000000000002
8867,8867,EN00251,2016-09-18,home,12000.0
8868,8868,EN00251,2016-09-18,none,17100.0
8869,8869,EN00251,2016-09-19,home,16260.000000000002
8870,8870,EN00251,2016-09-20,home,3180.0
8871,8871,EN00251,2016-09-20,none,0.0
8872,8872,EN00251,2016-09-20,work,14220.0
8873,8873,EN00251,2016-09-21,none,4080.000000000001
8874,8874,EN00251,2016-09-21,work,0.0
8875,8875,EN00251,2016-09-22,home,0.0
8876,8876,EN00251,2016-09-22,none,8819.0
8877,8877,EN00251,2016-09-22,work,0.0
8878,8878,EN00251,2016-09-23,home,6660.0
8879,8879,EN00251,2016-09-23,none,29160.0
8880,8880,EN00251,2016-09-23,work,0.0
8881,8881,EN00251,2016-09-24,home,13440.0
8882,8882,EN00251,2016-09-24,none,18900.0
8883,8883,EN00251,2016-09-25,home,11040.0
8884,8884,EN00251,2016-09-25,none,7919.000000000001
8885,8885,EN00251,2016-09-26,home,0.0
8886,8886,EN00251,2016-09-26,none,42780.0
8887,8887,EN00251,2016-09-27,home,0.0
8888,8888,EN00251,2016-09-27,none,0.0
8889,8889,EN00251,2016-09-27,work,3000.0
8890,8890,EN00251,2016-09-28,home,14399.0
8891,8891,EN00251,2016-09-28,none,33960.0
8892,8892,EN00251,2016-09-29,home,29220.000000000004
8893,8893,EN00251,2016-09-29,none,19499.0
8894,8894,EN00251,2016-09-29,work,0.0
8895,8895,EN00251,2016-09-30,none,74640.0
8896,8896,EN00251,2016-10-01,home,14519.0
8897,8897,EN00251,2016-10-01,none,0.0
8898,8898,EN00251,2016-10-02,home,42540.0
8899,8899,EN00251,2016-10-03,home,12900.0
8900,8900,EN00251,2016-10-03,none,14760.000000000002
8901,8901,EN00251,2016-10-03,work,9780.0
8902,8902,EN00251,2016-10-04,home,15419.000000000002
8903,8903,EN00251,2016-10-04,none,34320.0
8904,8904,EN00251,2016-10-05,home,42359.0
8905,8905,EN00251,2016-10-05,none,0.0
8906,8906,EN00251,2016-10-05,work,1920.0
8907,8907,EN00251,2016-10-06,home,86399.0
8908,8908,EN00251,2016-10-07,home,27780.0
8909,8909,EN00251,2016-10-07,none,0.0
8910,8910,EN00251,2016-10-07,work,8100.000000000001
8911,8911,EN00251,2016-10-08,home,46619.0
8912,8912,EN00251,2016-10-09,home,39720.0
8913,8913,EN00251,2016-10-10,none,22079.0
8914,8914,EN00251,2016-10-11,home,1200.0
8915,8915,EN00251,2016-10-11,none,71460.0
8916,8916,EN00251,2016-10-12,home,4020.000000000001
8917,8917,EN00251,2016-10-12,none,0.0
8918,8918,EN00251,2016-10-12,work,1380.0
8919,8919,EN00251,2016-10-13,home,0.0
8920,8920,EN00251,2016-10-13,none,0.0
8921,8921,EN00251,2016-10-13,work,11520.0
8922,8922,EN00251,2016-10-14,none,0.0
8923,8923,EN00251,2016-10-14,work,15540.000000000002
8924,8924,EN00251,2016-10-15,home,0.0
8925,8925,EN00251,2016-10-15,none,0.0
8926,8926,EN00251,2016-10-16,home,43319.0
8927,8927,EN00251,2016-10-17,home,19920.0
8928,8928,EN00251,2016-10-17,none,12359.0
8929,8929,EN00251,2016-10-17,work,10200.0
8930,8930,EN00251,2016-10-18,none,39779.0
8931,8931,EN00251,2016-10-18,work,0.0
8932,8932,EN00251,2016-10-19,home,0.0
8933,8933,EN00251,2016-10-19,none,29400.000000000004
8934,8934,EN00251,2016-10-19,work,0.0
8935,8935,EN00251,2016-10-20,none,16499.0
8936,8936,EN00251,2016-10-20,work,0.0
8937,8937,EN00251,2016-10-21,home,0.0
8938,8938,EN00251,2016-10-21,none,61799.0
8939,8939,EN00251,2016-10-22,home,60539.0
8940,8940,EN00251,2016-10-22,none,7440.0
8941,8941,EN00251,2016-10-23,home,46980.0
8942,8942,EN00251,2016-10-23,none,0.0
8943,8943,EN00251,2016-10-24,none,0.0
8944,8944,EN00251,2016-10-24,work,0.0
8945,8945,EN00251,2016-10-25,home,0.0
8946,8946,EN00251,2016-10-25,none,28019.0
8947,8947,EN00251,2016-10-25,work,11460.0
8948,8948,EN00251,2016-10-26,home,0.0
8949,8949,EN00251,2016-10-26,none,71100.0
8950,8950,EN00251,2016-10-27,none,56819.0
8951,8951,EN00251,2016-10-28,none,69239.0
8952,8952,EN00251,2016-10-29,home,13139.0
8953,8953,EN00251,2016-10-29,none,55620.0
8954,8954,EN00251,2016-10-30,home,56760.0
8955,8955,EN00251,2016-10-30,none,0.0
8956,8956,EN00251,2016-10-31,none,20159.0
8957,8957,EN00251,2016-10-31,work,10860.0
8958,8958,EN00251,2016-11-01,none,27540.0
8959,8959,EN00251,2016-11-01,work,33120.0
8960,8960,EN00251,2016-11-02,home,9720.0
8961,8961,EN00251,2016-11-02,none,5939.0
8962,8962,EN00251,2016-11-02,work,19140.0
8963,8963,EN00251,2016-11-03,home,14639.000000000002
8964,8964,EN00251,2016-11-03,none,31860.000000000004
8965,8965,EN00251,2016-11-03,work,360.0
8966,8966,EN00251,2016-11-04,home,22020.0
8967,8967,EN00251,2016-11-04,none,0.0
8968,8968,EN00251,2016-11-04,work,0.0
8969,8969,EN00251,2016-11-05,consumer_goods,720.0
8970,8970,EN00251,2016-11-05,home,11579.0
8971,8971,EN00251,2016-11-05,none,0.0
8972,8972,EN00251,2016-11-06,home,37440.0
8973,8973,EN00251,2016-11-06,none,0.0
8974,8974,EN00251,2016-11-07,none,0.0
8975,8975,EN00251,2016-11-07,work,9300.0
8976,8976,EN00251,2016-11-08,consumer_goods,36180.0
8977,8977,EN00251,2016-11-08,home,0.0
8978,8978,EN00251,2016-11-09,home,0.0
8979,8979,EN00251,2016-11-09,none,0.0
8980,8980,EN00251,2016-11-09,work,0.0
8981,8981,EN00251,2016-11-10,none,55739.0
8982,8982,EN00251,2016-11-11,home,13800.0
8983,8983,EN00251,2016-11-11,none,64440.00000000001
8984,8984,EN00251,2016-11-13,home,63720.00000000001
8985,8985,EN00251,2016-11-13,none,0.0
8986,8986,EN00251,2016-11-14,home,0.0
8987,8987,EN00251,2016-11-14,none,37140.0
8988,8988,EN00251,2016-11-15,home,180.0
8989,8989,EN00251,2016-11-15,none,0.0
8990,8990,EN00251,2016-11-15,work,0.0
8991,8991,EN00251,2016-11-16,none,35280.0
8992,8992,EN00251,2016-11-17,none,22199.0
8993,8993,EN00251,2016-11-17,work,0.0
8994,8994,EN00251,2016-11-18,none,70139.0
8995,8995,EN00251,2016-11-18,work,0.0
8996,8996,EN00251,2016-11-19,none,82680.0
8997,8997,EN00251,2016-11-20,home,20100.0
8998,8998,EN00251,2016-11-21,home,3359.0
8999,8999,EN00251,2016-11-21,none,0.0
9000,9000,EN00251,2016-11-22,home,27540.0
9001,9001,EN00251,2016-11-22,none,0.0
9002,9002,EN00251,2016-11-23,none,20999.0
9003,9003,EN00251,2016-11-23,work,9780.0
9004,9004,EN00251,2016-11-24,none,65640.0
9005,9005,EN00251,2016-11-25,none,52859.0
9006,9006,EN00251,2016-11-26,none,62399.0
9007,9007,EN00251,2016-11-27,none,73860.0
9008,9008,EN00251,2016-11-28,home,6900.0
9009,9009,EN00251,2016-11-28,none,29220.000000000004
9010,9010,EN00251,2016-11-29,home,0.0
9011,9011,EN00251,2016-11-29,none,0.0
9012,9012,EN00251,2016-11-29,work,0.0
9013,9013,EN00251,2016-11-30,home,3180.0
9014,9014,EN00251,2016-11-30,none,46980.0
9015,9015,EN00251,2016-12-01,none,53280.0
9016,9016,EN00251,2016-12-02,home,0.0
9017,9017,EN00251,2016-12-02,none,18719.0
9018,9018,EN00251,2016-12-02,work,11580.0
9019,9019,EN00251,2016-12-03,home,58859.00000000001
9020,9020,EN00251,2016-12-03,none,8820.0
9021,9021,EN00251,2016-12-04,home,86399.0
9022,9022,EN00251,2016-12-05,home,73860.0
9023,9023,EN00251,2016-12-06,none,17759.0
9024,9024,EN00251,2016-12-06,work,0.0
9025,9025,EN00251,2016-12-07,home,11820.0
9026,9026,EN00251,2016-12-07,none,67140.0
9027,9027,EN00251,2016-12-08,none,11339.0
9028,9028,EN00251,2016-12-08,work,3840.000000000001
9029,9029,EN00251,2016-12-09,home,14279.0
9030,9030,EN00251,2016-12-09,none,71220.0
9031,9031,EN00251,2016-12-10,home,40560.0
9032,9032,EN00251,2016-12-10,none,21780.0
9033,9033,EN00251,2016-12-11,home,6179.0
9034,9034,EN00251,2016-12-11,none,13620.0
9035,9035,EN00251,2016-12-12,home,35280.0
9036,9036,EN00251,2016-12-12,none,0.0
9037,9037,EN00251,2016-12-12,work,5160.0
9038,9038,EN00251,2016-12-13,home,9660.0
9039,9039,EN00251,2016-12-13,none,37920.0
9040,9040,EN00251,2016-12-14,none,36360.0
9041,9041,EN00251,2016-12-15,home,0.0
9042,9042,EN00251,2016-12-15,none,9779.0
9043,9043,EN00251,2016-12-15,work,0.0
9044,9044,EN00251,2016-12-16,none,31800.000000000004
9045,9045,EN00251,2016-12-16,work,0.0
9046,9046,EN00251,2016-12-17,home,84719.0
9047,9047,EN00251,2016-12-18,home,70800.0
9048,9048,EN00251,2016-12-19,home,0.0
9049,9049,EN00251,2016-12-19,none,35100.0
9050,9050,EN00251,2016-12-20,none,21360.0
9051,9051,EN00251,2016-12-20,work,0.0
9052,9052,EN00252,2016-09-13,home,33600.0
9053,9053,EN00252,2016-09-13,none,7380.000000000001
9054,9054,EN00252,2016-09-14,none,60179.00000000001
9055,9055,EN00252,2016-09-15,home,9840.0
9056,9056,EN00252,2016-09-15,none,25620.0
9057,9057,EN00252,2016-09-16,none,37679.0
9058,9058,EN00252,2016-09-17,none,86399.0
9059,9059,EN00252,2016-09-18,home,12420.0
9060,9060,EN00252,2016-09-18,none,61140.00000000001
9061,9061,EN00252,2016-09-19,none,25440.0
9062,9062,EN00252,2016-09-20,home,5160.0
9063,9063,EN00252,2016-09-20,none,39059.0
9064,9064,EN00252,2016-09-21,home,27660.0
9065,9065,EN00252,2016-09-21,none,51360.0
9066,9066,EN00252,2016-09-22,none,61319.00000000001
9067,9067,EN00252,2016-09-23,home,9660.0
9068,9068,EN00252,2016-09-23,none,34260.0
9069,9069,EN00252,2016-09-24,home,0.0
9070,9070,EN00252,2016-09-24,none,50399.0
9071,9071,EN00252,2016-09-25,home,0.0
9072,9072,EN00252,2016-09-25,none,76919.0
9073,9073,EN00252,2016-09-26,none,86399.0
9074,9074,EN00252,2016-09-27,none,51720.0
9075,9075,EN00252,2016-09-28,home,180.0
9076,9076,EN00252,2016-09-28,none,26039.0
9077,9077,EN00252,2016-09-29,none,64260.00000000001
9078,9078,EN00252,2016-09-29,other,7200.0
9079,9079,EN00252,2016-09-30,none,59459.00000000001
9080,9080,EN00252,2016-10-01,home,0.0
9081,9081,EN00252,2016-10-01,none,81659.0
9082,9082,EN00252,2016-10-02,home,0.0
9083,9083,EN00252,2016-10-02,none,49920.0
9084,9084,EN00252,2016-10-03,none,60479.00000000001
9085,9085,EN00252,2016-10-04,home,0.0
9086,9086,EN00252,2016-10-04,none,47700.0
9087,9087,EN00256,2016-09-07,none,48659.0
9088,9088,EN00256,2016-09-08,none,86399.0
9089,9089,EN00256,2016-09-09,none,63480.00000000001
9090,9090,EN00262,2016-09-18,none,31740.000000000004
9091,9091,EN00262,2016-09-19,home,0.0
9092,9092,EN00262,2016-09-19,none,0.0
9093,9093,EN00262,2016-09-19,work,0.0
9094,9094,EN00262,2016-09-20,home,1320.0
9095,9095,EN00262,2016-09-20,work,0.0
9096,9096,EN00262,2016-09-21,consumer_goods,2160.0
9097,9097,EN00262,2016-09-21,home,0.0
9098,9098,EN00262,2016-09-21,none,8280.0
9099,9099,EN00262,2016-09-21,personal_services,29519.000000000004
9100,9100,EN00262,2016-09-22,home,0.0
9101,9101,EN00262,2016-09-22,none,0.0
9102,9102,EN00262,2016-09-22,personal_services,28320.0
9103,9103,EN00262,2016-09-22,work,0.0
9104,9104,EN00262,2016-09-23,home,0.0
9105,9105,EN00262,2016-09-23,none,33179.0
9106,9106,EN00262,2016-09-23,work,0.0
9107,9107,EN00262,2016-09-24,none,42300.0
9108,9108,EN00262,2016-09-25,none,0.0
9109,9109,EN00262,2016-09-25,personal_services,0.0
9110,9110,EN00262,2016-09-26,home,0.0
9111,9111,EN00262,2016-09-26,none,23819.0
9112,9112,EN00262,2016-09-26,personal_services,0.0
9113,9113,EN00262,2016-09-26,work,0.0
9114,9114,EN00262,2016-09-27,home,2040.0
9115,9115,EN00262,2016-09-27,none,41160.0
9116,9116,EN00262,2016-09-27,work,0.0
9117,9117,EN00262,2016-09-28,home,5040.0
9118,9118,EN00262,2016-09-28,none,30179.000000000004
9119,9119,EN00262,2016-09-28,personal_services,0.0
9120,9120,EN00262,2016-09-28,work,0.0
9121,9121,EN00262,2016-09-29,none,77879.0
9122,9122,EN00262,2016-09-29,work,0.0
9123,9123,EN00262,2016-09-30,home,18719.0
9124,9124,EN00262,2016-09-30,none,65220.00000000001
9125,9125,EN00262,2016-10-01,home,16800.0
9126,9126,EN00262,2016-10-01,none,0.0
9127,9127,EN00262,2016-10-03,none,0.0
9128,9128,EN00262,2016-10-04,none,1020.0
9129,9129,EN00262,2016-10-04,work,0.0
9130,9130,EN00262,2016-10-05,none,10500.0
9131,9131,EN00262,2016-10-05,personal_services,0.0
9132,9132,EN00262,2016-10-05,work,0.0
9133,9133,EN00262,2016-10-06,home,7800.000000000001
9134,9134,EN00262,2016-10-06,none,0.0
9135,9135,EN00262,2016-10-06,personal_services,0.0
9136,9136,EN00262,2016-10-06,work,0.0
9137,9137,EN00262,2016-10-07,none,20340.0
9138,9138,EN00262,2016-10-07,personal_services,0.0
9139,9139,EN00262,2016-10-07,work,0.0
9140,9140,EN00262,2016-10-08,personal_services,0.0
9141,9141,EN00262,2016-10-10,home,6240.0
9142,9142,EN00262,2016-10-10,none,31319.000000000004
9143,9143,EN00262,2016-10-10,work,0.0
9144,9144,EN00262,2016-10-11,home,32279.000000000004
9145,9145,EN00262,2016-10-11,none,53340.0
9146,9146,EN00262,2016-10-12,home,39539.0
9147,9147,EN00262,2016-10-12,none,19020.0
9148,9148,EN00262,2016-10-12,personal_services,0.0
9149,9149,EN00262,2016-10-13,home,72839.0
9150,9150,EN00262,2016-10-13,none,0.0
9151,9151,EN00262,2016-10-14,home,39660.0
9152,9152,EN00262,2016-10-14,none,0.0
9153,9153,EN00262,2016-10-14,work,0.0
9154,9154,EN00262,2016-10-15,home,28560.0
9155,9155,EN00262,2016-10-15,none,0.0
9156,9156,EN00262,2016-10-15,personal_services,0.0
9157,9157,EN00262,2016-10-16,home,33720.0
9158,9158,EN00262,2016-10-16,personal_services,0.0
9159,9159,EN00262,2016-10-17,home,1920.0
9160,9160,EN00262,2016-10-17,none,960.0
9161,9161,EN00262,2016-10-17,work,0.0
9162,9162,EN00262,2016-10-18,none,0.0
9163,9163,EN00262,2016-10-18,personal_services,0.0
9164,9164,EN00262,2016-10-18,work,0.0
9165,9165,EN00262,2016-10-19,home,0.0
9166,9166,EN00262,2016-10-19,none,24479.0
9167,9167,EN00262,2016-10-19,work,0.0
9168,9168,EN00262,2016-10-20,none,86399.0
9169,9169,EN00262,2016-10-21,home,0.0
9170,9170,EN00262,2016-10-21,none,53460.0
9171,9171,EN00262,2016-10-23,home,28859.0
9172,9172,EN00262,2016-10-23,none,0.0
9173,9173,EN00262,2016-10-24,home,52200.0
9174,9174,EN00262,2016-10-24,none,0.0
9175,9175,EN00262,2016-10-24,work,0.0
9176,9176,EN00262,2016-10-25,home,5340.0
9177,9177,EN00262,2016-10-25,none,1560.0
9178,9178,EN00262,2016-10-26,home,0.0
9179,9179,EN00262,2016-10-26,none,0.0
9180,9180,EN00262,2016-10-26,personal_services,0.0
9181,9181,EN00262,2016-10-26,work,0.0
9182,9182,EN00262,2016-10-27,home,29399.000000000004
9183,9183,EN00262,2016-10-27,none,0.0
9184,9184,EN00262,2016-10-27,personal_services,0.0
9185,9185,EN00262,2016-10-27,work,0.0
9186,9186,EN00262,2016-10-28,home,35159.0
9187,9187,EN00262,2016-10-28,none,0.0
9188,9188,EN00262,2016-10-28,personal_services,0.0
9189,9189,EN00262,2016-10-28,work,0.0
9190,9190,EN00262,2016-10-29,home,7140.0
